order_id,num_products,kg,un,on_demand,total_minutes,seniority,found_rate,picking_speed,accepted_rate,rating,promised_weekday,promised_weekofyear,promised_hour,promised_minute,promised_weekhour,haversine_distance
10525a24dda7ebcab8d080cd8d9992f6,22,0.45,30.0,0,108.1607495,1,0.8583,1.64,1.0,4.96,5,42,21,0,141,3.7149072738060305
3ebd317dec8c64e08ec3d4279050a801,6,,9.0,1,40.2400173166667,2,0.8466,2.43,0.76,4.84,5,42,1,18,121,2.4521688868964127
5a8d487f985c7f26da2ba8f130119d56,25,2.6039999999999996,64.0,0,63.4732623166667,1,0.8744,1.06,1.0,4.84,5,42,14,0,134,7.35713831247015
b8f5c6652431294ddddc4f4b9435dcec,25,,37.0,1,58.02761815,1,0.8776,1.35,1.0,4.88,4,42,21,54,117,5.029816191506464
992d474123c6aa0f9b982359d6e9d863,21,1.881,26.0,0,104.51389945,3,0.8429,2.47,0.96,4.96,5,42,20,0,140,1.108250524149395
a8493d0271b7e25b4429804ece5a569a,6,,8.0,0,63.2231893666667,1,0.8844,1.42,0.96,4.56,5,42,19,0,139,0.6737044563244167
434f4ee1ffc7d1020399577727648b0a,4,,6.0,1,25.8630589666667,3,0.8341,1.8,0.88,4.72,5,42,15,59,135,1.281412584629712
cb72c2986ad3badf639734e119ffcdfc,3,,17.0,0,51.4387945666667,2,0.8448,2.0,0.72,4.84,5,42,15,0,135,4.862932197618222
d9280ca36d2d8d4df389ce87f61a5932,45,2.88,74.0,0,119.27060045,1,0.9066,1.22,1.0,4.84,5,42,20,0,140,1.9726270458601871
ffb5d8a6a92fbb751d3a50289d9ad793,6,,16.0,0,60.38066800000001,1,0.8864,1.22,0.92,4.88,5,42,14,0,134,1.9232687229407348
b290b03707ab18e67bdec467d8b3fcbb,12,2.161,28.0,0,78.0224621833333,1,0.8587,0.97,0.92,4.92,5,42,16,0,136,5.1298521505297074
634c7fd7c5ae43c8e011a6dfa8a4a891,59,4.2799999999999985,83.0,0,91.92204156666668,2,0.8973,1.19,0.84,4.64,4,42,23,0,119,5.407545396538942
bbba9e01a973be041239253ff1435cf1,11,0.295,15.0,1,72.42387020000002,1,0.8954,1.07,0.92,4.68,4,42,23,15,119,5.222721862055469
a04a6cef33764cfbeb97557234c7a9df,42,6.102,93.0,0,92.3272102833333,1,0.8672,0.75,0.96,5.0,5,42,17,0,137,5.3662659711850695
26e3bc92db9475dbc3b8e7a5e183bba6,4,,28.0,1,41.4759167833333,1,0.8456,1.93,0.96,4.8,5,42,15,30,135,2.6349885142515372
ab3fddbcde8482c32e207620d613ea52,36,2.443,39.0,0,128.731978766667,2,0.9195,1.0,0.84,4.52,5,42,1,0,121,5.850552514352562
4812f9f8996425cdf2505c9bb5a103b5,2,,2.0,1,44.8156538333333,1,0.8818,1.62,1.0,4.72,5,42,16,37,136,4.084244297593926
ff97e6149daf5c467d65d243111cbdf0,10,0.6,9.0,1,37.851578883333296,1,0.8723,1.65,0.96,4.88,4,42,23,28,119,1.3497164176661043
4d4051530466504c4c8d0d7babbee0cb,27,5.395,28.0,1,52.8439963166667,1,0.836,1.12,1.0,3.88,5,42,0,11,120,1.1200471486847048
1162c445a75a1b6cf6bf0b2c1741a0d0,5,,13.0,1,70.4253613166667,2,0.9029,1.86,0.76,4.96,4,42,22,14,118,3.6029296969059574
f11fd4e23fb84229ab186648558a088e,13,1.92,17.0,1,87.97642196666668,1,0.8373,1.5,0.88,4.84,4,42,21,57,117,3.439485068997902
3d2e6b76076791d4c9f674cae6b3bbbd,37,0.5,47.0,0,121.40731675,1,0.8853,1.53,1.0,4.72,5,42,20,0,140,2.5125630321053354
8becc568195686353c424a24002b7c19,2,1.0,1.0,1,25.78186665,1,0.9209,1.15,1.0,4.8,5,42,19,7,139,1.6130947578274735
0007baeb6700fc203be2d1f1e11222d7,22,,39.0,0,136.45308909999997,3,0.9012,2.5,1.0,4.92,5,42,0,0,120,2.9984413075711
b1e8689d0939672ac1b8926b81506f4d,17,2.97,31.0,1,80.5494729833333,1,0.9035,1.5,1.0,4.72,4,42,22,14,118,7.147569219474029
9a280f8d63c79eed802296396aec7160,14,0.675,20.0,0,56.354627333333305,1,0.863,1.21,0.96,5.0,5,42,14,0,134,4.1019831562560425
12de653cd68db68b2969bb7082d7511d,23,1.962,31.0,1,58.056796433333304,1,0.8206,1.43,0.96,4.92,4,42,22,36,118,3.4843886736950695
0012195a6a8ca9ec308a3010eeea8ebc,11,,13.0,0,72.8535976833333,1,0.8781,1.27,0.92,4.88,5,42,18,0,138,1.3164981496966537
ac0a757d26605d601a604581cc997cd8,19,,41.0,1,46.4036390833333,2,0.8582,2.0,0.8,4.6,5,42,15,9,135,1.6388412459639223
f91cdf9efca5995916637aba56d1efce,48,4.916,105.0,0,98.6491187666667,1,0.8714,1.45,0.92,4.84,5,42,14,0,134,4.132999547567006
639aa15a64cdd67051d92409472070d0,22,2.302,40.0,1,73.64637625,1,0.8693,1.67,1.0,4.72,4,42,23,32,119,4.215269396694271
a608bd7a7250ef1bb92a0a28863ec45a,32,1.77,41.0,0,67.50343346666669,1,0.8714,1.05,1.0,4.88,4,42,23,0,119,0.4559200608002304
4af9d52c7dfe95f6b59ea916f95085cf,12,1.844,21.0,1,51.5416901833333,1,0.8694,1.39,0.96,4.96,5,42,15,33,135,4.124827609907189
3ea51dcc86c403064caedeaf39eeb819,8,,9.0,1,46.051412183333305,1,0.8699,2.0,1.0,5.0,4,42,20,51,116,4.857840919749111
085813b0df5abd44ba75ffff702c724c,11,0.639,9.0,1,86.2062152,1,0.8761,1.85,0.96,4.83,4,42,22,6,118,3.9274529139155994
b937aaec029095612ae5050aaa9f092f,2,,2.0,1,67.4129476,2,0.8423,3.42,0.76,4.92,5,42,16,23,136,5.5550687366691225
3d57a48f7b44dcac59e9ea473d3f70f2,9,1.002,9.0,1,83.5342846333333,3,0.8731,2.02,0.92,4.79,4,42,20,54,116,3.711365847533729
d064ce75c93073bebd4237fdcbd696dd,34,1.475,52.0,1,64.12942953333331,1,0.8983,1.1,0.96,4.56,4,42,23,12,119,1.3446339179575078
68956e5f34809e70a51c1f8c6d10ddea,46,1.952,70.0,0,125.41413995,1,0.8629,1.38,1.0,4.64,4,42,23,0,119,2.1696336586458354
dc9d3ea2eb026b7d851682368b04554e,2,,3.0,1,74.7149845,3,0.8093,1.67,0.96,4.84,5,42,19,40,139,7.884223575557868
77dc35cb00d7201fc940ee5c28a54905,4,,8.0,0,74.0484722833333,1,0.8558,1.17,0.92,4.76,5,42,18,0,138,1.6661399122510863
514993839baa6200a1dbf2eabc8050be,16,1.7760000000000002,22.0,1,56.63922305,1,0.8903,1.45,1.0,5.0,5,42,0,10,120,1.8431358537812141
3c85a4e15e79dfa935664ddfe5202704,27,6.8020000000000005,109.0,1,102.34724265,1,0.8553,1.5,0.92,4.84,4,42,22,41,118,5.783947661524589
e6653d3d739679ec630505e14ca17b52,37,5.9,91.0,1,90.95194455,1,0.8906,1.5,0.92,4.76,5,42,19,45,139,0.5997414116919153
8770bad69d9263dbee41d8d1e3c13844,5,,18.0,0,57.9958204,1,0.8871,1.89,1.0,4.88,5,42,15,0,135,4.54517284491396
ef4a2f1033e37bdf7fa8ab180f574e7b,7,,9.0,0,34.4439790333333,1,0.8728,1.98,0.92,4.76,5,42,16,0,136,1.343357936045757
b87b9a1ec57ae06c130e372b980501dd,38,2.6020000000000003,50.0,0,91.2379869333333,1,0.8908,1.0,1.0,4.68,5,42,15,0,135,2.042254406777987
d42469fd1bcccf5d192561d91ba81297,1,,1.0,1,84.3585379,2,0.8668,2.5,0.8,5.0,4,42,20,48,116,4.207497862786454
bf87766cc6706ce72e7dc38f6fee058b,21,1.43,40.0,1,52.54871775,1,0.8811,1.12,0.92,4.92,5,42,16,41,136,1.355575689051635
6eecfa27c341f0d2bd120a810fe8797e,23,2.748,40.0,0,54.378599766666696,1,0.8752,0.91,1.0,4.96,5,42,15,0,135,1.254044542170114
03915861e712be89ecb560281ff25264,3,,3.0,0,47.7527986666667,3,,2.19,1.0,4.6,5,42,1,0,121,2.835650698642272
51b515096b6d630587e831acdb369a09,44,4.185,51.0,0,112.85286855,1,0.865,1.26,0.96,4.76,5,42,0,0,120,2.076097833911166
41b99634fc07b2ee8537350efba95827,4,,8.0,1,33.243885116666696,2,0.8434,1.67,0.84,4.8,4,42,23,17,119,1.6884842460268517
b6576c4d1271d5efc19aef97583f21de,22,,22.0,0,121.7391101,1,0.8248,1.23,0.88,4.52,5,42,17,0,137,2.331766432316629
b6ac38263c54bf90377125ec6f0cbae9,37,0.5,87.0,0,118.61916325,1,0.907,1.21,0.92,5.0,5,42,23,0,143,3.7405195305527723
ca73b647b6d762a6bf7a77ff9c55ec65,1,,2.0,1,46.9247194166667,4,,2.19,1.0,,4,42,21,21,117,3.2341630216303465
9e5c571f40b1201d159161ebd99b4c7f,40,3.1080000000000005,84.0,1,89.3124003166667,1,0.8676,1.12,1.0,4.96,4,42,23,14,119,1.9327877112504148
4580a93810c6923bc4dc71e2b91e5b26,47,0.8500000000000001,76.0,0,86.37423883333332,1,0.8581,1.36,0.96,5.0,5,42,17,0,137,3.1191827659511913
ddb6d9540e1667236cc294954d2fb9bb,62,7.932,108.0,0,118.565926416667,1,0.9073,1.4,0.96,4.96,5,42,21,0,141,5.283155759776844
808ca685354dee4be191ceaddaf0ee7d,18,0.998,25.0,1,54.2906402,3,0.7745,1.92,1.0,4.72,5,42,15,39,135,0.5782687034391127
f96268456e973d88c644741be891b465,33,0.7340000000000001,43.0,0,93.6625108833333,1,0.8681,1.07,0.88,4.72,5,42,18,0,138,4.947323132379911
7dbff01ea86f85a821ad5b31893c11fe,41,,61.0,1,117.003909283333,1,0.8612,1.64,0.96,4.92,4,42,21,4,117,5.375275201191427
344e9bb8c89628795a7d5744f394459b,2,,3.0,0,53.581778866666696,3,0.8693,3.0,0.88,4.72,5,42,15,0,135,3.331501886813924
a62a3004d895f1501fa48094df1256af,2,,2.0,1,49.2396183166667,2,0.7838,2.4,0.96,4.96,5,42,16,46,136,0.891742088843201
4cef036a6678796ca30c70fd182c7878,11,,20.0,0,73.8080762,1,0.8945,1.78,0.92,5.0,5,42,17,0,137,1.5548842750243068
06820580e6982ff88bff5ea743bf7c2a,2,,8.0,1,75.2227634333333,3,0.8521,2.07,0.88,4.76,4,42,21,19,117,3.401686864633618
4ddd5d481e00e68f5ac788be2b158667,3,,10.0,1,32.669938133333304,2,0.8452,2.8,0.84,4.73,5,42,1,0,121,1.4007353798948574
e795983ef88968081f49eda44ea5d21c,2,,5.0,0,47.068672366666696,1,0.9048,1.1,0.92,4.72,5,42,16,0,136,0.30335777804418035
e2f1866be9eb7968ffb4dd4b9d17df08,33,,69.0,1,103.2586882,1,0.9186,1.79,0.96,4.96,5,42,16,57,136,2.4111147459350475
78f202f82bdd4495254d8c92ec5d3845,22,2.15,25.0,1,129.824104766667,3,0.7947,2.21,0.88,4.96,4,42,23,1,119,1.9061158194664805
7d9ffd9fa48c006eb3326bc5adb294bf,7,2.0,8.0,1,70.27247743333331,4,0.8043,3.95,1.0,,5,42,15,46,135,5.195927958431682
952e135d63ceeb3c52f271102c8cf496,4,,11.0,0,86.26349153333332,1,0.8788,1.56,1.0,4.8,5,42,19,0,139,3.5767412111146037
08fcd777ad4ea5b0fe79c40e55941241,11,,18.0,0,61.0269837833333,1,0.8665,1.26,0.92,4.84,5,42,16,0,136,2.7154328003624335
3f01a260943b515c13e58834f8387095,9,2.86,12.0,1,61.4239931,3,0.8933,1.79,0.9285714285714292,4.89,4,42,20,18,116,1.9205987515385148
ef9f13e2243a0c818ad873834d0257c1,1,3.0,,1,50.068727,2,,2.19,0.8,,4,42,21,9,117,1.0419772251236363
07b7721c71be0bc34d71ac4ff44fe86e,32,3.4890000000000003,29.0,0,99.7344480833333,1,0.872,1.4,0.92,4.92,5,42,1,0,121,3.679569025777469
3b13d5348382d0bcc4c0585c401d154e,7,,10.0,1,52.3410532333333,1,0.8394,1.69,1.0,4.92,5,42,0,19,120,2.1331710180060157
a7b8e541a89b970c7e9f3de3e8a00ef2,6,,13.0,0,43.08795055,2,0.7667,2.4,1.0,5.0,5,42,1,0,121,0.43625589199968545
06a61a40956a2c0725caff98a0dad115,20,,44.0,0,126.2898274,1,0.9044,1.63,0.88,4.92,5,42,21,0,141,2.5434974685444383
b3daeb1fd66e1c8a1c1fd89320c633cb,11,1.5539999999999998,10.0,0,66.2765633166667,1,0.8917,1.15,0.92,4.52,5,42,13,0,133,2.8403961111957687
75bdd4dfbfef831393302d2e795e90a1,31,1.915,51.0,1,66.4021563,1,0.8659,1.14,0.96,4.92,5,42,14,51,134,3.2780143832200825
862d2561b59b0a704ed1dd0d89c975cd,22,1.2679999999999998,38.0,0,122.940671533333,3,0.9147,2.04,1.0,4.91,5,42,16,0,136,1.359397429954435
ce650802fb79e86a3d77b67962e135e0,70,3.275,85.0,0,174.40861691666697,2,0.8240000000000001,1.89,0.84,4.76,4,42,23,0,119,1.8710743319205732
4eb476d4294584a3b9a14d3bafdc1cd5,30,4.642,57.0,0,80.44889455,3,0.8261,2.38,0.96,4.72,5,42,13,0,133,3.5870986518476244
43672896d46a0d0f76e10a096d4ccb0c,22,1.287,23.0,1,53.0281654333333,1,0.905,1.29,1.0,4.88,5,42,14,10,134,2.6025247373775007
f9d9bf41de9bc8c80ab6755968ec63ec,32,6.002000000000001,35.0,0,82.0803813666667,1,0.8648,1.3,0.96,4.83,5,42,13,0,133,3.2743413366531398
74f75db34cd3bd552a3a8cab45dfb4b8,20,,43.0,1,76.0223262833333,1,0.9052,1.24,1.0,4.88,5,42,18,56,138,1.9247988441578878
9f2fa29216baedbc433a72fc20013ee8,9,1.0,9.0,1,49.9740621333333,1,0.9031,1.1,0.92,4.76,5,42,19,48,139,2.3445144448261193
41210e575090370493163e4f817434ba,18,3.11,32.0,1,65.33953545,2,0.8887,1.43,0.72,5.0,4,42,20,55,116,2.0425279562032697
0451ce35950f0bcb2b41cbc824c7e3a6,4,2.0,3.0,1,64.8172110833333,4,,2.19,1.0,5.0,4,42,22,8,118,15.650235606177656
cfbc8800e2d2f0c87be8137713083ee7,15,0.4,47.0,0,96.4849217666667,3,0.8019,3.64,1.0,4.22,5,42,17,0,137,2.1224320226690048
0c0ed4a99978204947d6f71b1139c2c3,18,3.7560000000000002,22.0,0,88.3852555666667,1,0.8423,1.82,0.92,4.72,5,42,17,0,137,1.9499200127904206
63a27af713a61e73d215ba6042796e18,48,6.3870000000000005,63.0,1,84.8693278833333,1,0.8712,1.28,0.88,4.84,5,42,15,38,135,3.1158008523514726
be9c8038dab6d546aa180f6e4a10edca,2,,2.0,1,45.39074835,3,0.7758,4.0,0.923076923076923,5.0,5,42,15,21,135,3.561960308807229
f5ee0597bb617bcf8bd860adcbda4a3c,16,,27.0,1,73.4166041166667,3,0.9063,2.14,0.92,5.0,5,42,0,58,120,0.7014237412733462
504f0983dd33d30a3c78e9b6496c63f4,28,,32.0,1,80.0683991833333,1,0.8682,1.47,0.96,4.84,5,42,17,52,137,1.3281428117970184
ea6b7e4b85c4e3fdbfee5fba87804320,3,,4.0,0,61.502524583333305,2,0.8352,2.91,0.8,4.88,5,42,19,0,139,6.59460825154767
60b3e4c63e2138cfb28970e47346b224,2,,2.0,1,69.6008855166667,2,0.8708,3.09,1.0,4.95,4,42,21,24,117,0.5904840555425209
3dc42c6bf7a6e5e4797041dea7f1317e,24,2.9360000000000004,42.0,0,153.740516833333,1,0.8971,1.27,0.96,4.96,5,42,20,0,140,4.112794763387739
523cc5c512901ae9d215d4806747d84b,51,0.664,83.0,0,111.9105756,1,0.7984,1.62,0.92,4.84,5,42,21,0,141,1.683913046546474
0a8692dcd7dcd301c6c7a8cd2febfac7,19,0.924,54.0,0,60.45351899999999,1,0.8662,1.5,1.0,5.0,5,42,13,0,133,3.616335819118266
86789306cbd0e9c1be61933b698cb9ea,10,,14.0,0,39.0704199,1,0.8714,1.45,0.92,4.84,5,42,0,0,120,0.8970275503531074
e48fb3720cfa188101b5f117ef27ef72,26,2.3280000000000003,39.0,0,88.5240477333333,3,0.8366,1.6,0.96,4.8,5,42,19,0,139,2.420121304875264
5144c29b9cfbfba9f6d8a6b72efda38a,23,4.843999999999999,25.0,0,87.62514559999998,3,0.8399,2.3,0.88,4.76,5,42,0,0,120,2.246906032534147
5365cc18200c60c649bd97fc4a95d10a,24,1.003,50.0,0,77.4043781,1,0.8696,1.3,0.92,4.9,5,42,14,0,134,3.312126475336711
ae29a9869768315a2233681cc5162843,24,0.2,42.0,1,72.2931516333333,1,0.8372,1.26,0.88,4.52,4,42,20,43,116,1.7026855250043493
cabc88f1ae7910b77faddc9f3802fc0d,30,1.19,34.0,1,71.9964875666667,1,0.8546,0.9,0.92,5.0,5,42,15,33,135,2.4248718858233658
31339db7d8937c27479961744c7e8b50,21,1.249,20.0,1,147.569245416667,2,0.8874,1.7,0.84,4.96,4,42,20,43,116,12.868172841219069
fb143288c39a66cc25ded361164b4edc,11,0.5,19.0,0,78.4563348333333,1,0.8955,1.08,0.92,4.72,5,42,20,0,140,1.4046630805500928
96ce401d38a97c86b71e575d7a397779,22,2.88,33.0,0,126.263141,1,0.8614,1.38,0.96,5.0,5,42,17,0,137,1.8435376325814845
0dbb0b3f668c991163ee0558b466f52a,37,,66.0,0,83.5513079166667,1,0.8892,1.29,0.96,4.84,5,42,17,0,137,2.096815747230978
8204c70325163910847664e2ff8c8c43,20,2.3,36.0,1,91.1011845,1,0.9091,1.25,1.0,4.8,4,42,22,31,118,6.273851382190418
7e0350c965dd4d5664d2d6c120c9a768,10,0.498,9.0,0,47.86925515,1,0.8569,1.16,0.96,4.44,5,42,19,0,139,1.2257876797664695
3f813fb2019434e0ccfe34b2e42326bd,10,,14.0,1,34.518144333333304,1,0.8784,1.17,0.92,4.76,5,42,16,11,136,2.034369940463826
0094b9d3be585102d6889b8ced4fa4dd,19,2.8710000000000004,34.0,1,90.3327119,2,,2.19,,,4,42,21,23,117,0.8208525420561503
372634ece77a62dd9d2568c1c40d559a,26,2.592,31.0,0,132.59690988333298,3,0.8476,2.4,0.96,4.88,5,42,0,0,120,2.0351243526904543
5cb77eb4f20851c9746e085baf3e908c,1,,2.0,1,139.42673480000002,1,0.8358,1.5,1.0,4.84,4,42,21,50,117,4.905930708602039
62d884b5cb88de9ad5867e94290ca658,8,0.616,25.0,0,46.8733439333333,1,0.8445,1.27,0.96,4.72,5,42,0,0,120,0.9635929373288665
7405a7527971967d1cb8d569cfdce6cc,29,0.4,36.0,1,146.73352766666702,1,0.8986,1.5,1.0,4.72,5,42,17,5,137,4.022713320110056
3e0fcac17aca2e3a0468a99a86fcbdcb,35,0.55,68.0,0,118.176789916667,1,0.8629,1.38,1.0,4.64,5,42,20,0,140,2.7750842598256984
081144b6da810487e11a7d18264c97bb,58,1.989,110.0,0,92.7076069833333,1,0.8872,1.25,0.96,5.0,4,42,23,0,119,4.197962921733821
d06b924411af895153ba73ec60392bcb,5,,7.0,1,55.9868341,2,0.7895,3.77,0.826086956521739,4.79,5,42,16,8,136,2.323400445236241
ccbc6ffe60bae523aa4829494ef0c69d,86,7.3610000000000015,157.0,0,205.37784025,1,0.8458,1.83,0.96,5.0,5,42,18,0,138,4.347526899361451
0daf760b2c873ee72aac13346bc43756,40,1.97,102.0,0,109.519697,3,0.8199,2.39,0.92,4.96,5,42,22,0,142,0.5188597876380867
3e38956b38ef6a534bd15bd65bb30e11,3,,5.0,1,44.8910420666667,2,0.875,3.06,0.88,4.92,4,42,21,18,117,0.6080795848673749
9df63d7244de08dd1128d5e0bb6120b6,16,0.3,36.0,1,42.1450053,3,0.8582,1.46,1.0,4.44,4,42,21,48,117,1.4333055356998439
55e237b6d1a0e90153e0a93a87362b3b,14,0.426,19.0,0,89.995424,1,0.8315,1.82,0.92,4.68,5,42,17,0,137,4.64991005379694
557795188ab69813d98b979491115252,22,3.3089999999999997,23.0,1,81.4127532,2,0.8357,2.12,0.76,4.84,5,42,17,56,137,4.364761241805488
111dae00562865a39dc68ea2166756b6,3,,20.0,1,45.1762678166667,1,0.8946,1.42,1.0,4.84,5,42,16,15,136,2.3189674308652024
a76eac59e658888b384b9040372d988c,14,3.198,17.0,0,61.6740206833333,1,0.9142,1.5,1.0,4.88,4,42,23,0,119,4.892463183332164
706e68e5e9e1822aa8b9f0bcfb48086a,23,1.722,24.0,1,84.58243940000001,1,0.8718,1.36,1.0,4.84,4,42,20,21,116,1.4010580346965988
a6da216f116c998a996be1beef71e1f2,20,,26.0,1,66.4393858833333,1,0.8626,1.15,0.96,4.72,5,42,1,19,121,0.7709920617909924
401983ce373910338c43992272c052e4,33,4.05,113.0,1,73.98695375,1,0.8855,1.1,1.0,4.84,5,42,18,42,138,1.0781430712954074
0cb790ebbb6814de4fe4537951bd94c1,6,0.85,6.0,1,72.0225243,2,0.7949,4.17,0.56,4.83,4,42,22,5,118,0.7579729605950897
96941aabb090a8b4db75c937695ccf45,30,0.4,51.0,1,55.0316139666667,1,0.8981,1.75,1.0,4.84,4,42,20,8,116,1.4593922806909363
fdfb71531fc7e9d31154f717d11e72ab,25,7.36,43.0,0,91.2607565166667,2,0.8854,1.58,0.84,4.52,5,42,19,0,139,1.61003538446391
3ddc17bef6a00e9b86483e7da11147bc,21,3.652,32.0,1,75.37032465,2,0.8714,1.5,0.84,4.92,4,42,21,38,117,1.9426165136385405
b03a6f75eb0fb637233d383f1f90ae46,26,1.3950000000000002,26.0,0,82.4913629166667,1,0.8533,1.8,0.88,4.8,5,42,18,0,138,2.3831867141664382
4d9df8c1e8989c9cd58fd64011c50f3c,15,3.5610000000000004,37.0,1,74.7393127666667,1,0.8718,1.29,0.92,4.96,5,42,19,15,139,5.739964955585116
1d9467eb99a420781967fb497da6dbad,22,1.113,29.0,0,92.2100317666667,1,0.887,1.28,0.92,4.76,5,42,17,0,137,1.7964099573487842
da8989894ea90ad9b009eb615964bad6,30,0.6679999999999999,34.0,1,77.9722697166667,1,0.8389,1.04,0.96,4.84,5,42,0,10,120,6.282039611148858
6e4d7c84dea0d15c24b5bba0b14a4a33,15,4.238,23.0,0,94.06603385,1,0.8589,1.21,1.0,5.0,5,42,20,0,140,0.9400932873335275
a924df6d4d9d0824fa75294eda7610f2,45,9.171,72.0,0,148.813854783333,2,0.8813,1.0,0.84,4.72,5,42,14,0,134,4.338656309598073
59660abb52c34e2cf2c1758a523867de,45,5.724,63.0,0,92.3470183333333,1,0.8379,1.22,0.92,4.76,5,42,17,0,137,1.6415098428156982
999e14ca5e0e41e80591926d536a0369,4,,8.0,1,55.611280766666695,3,0.8794,1.49,0.96,4.96,4,42,23,48,119,3.0730619815183364
c6c751126aa6efbcdd628d5556e7ae6b,11,,17.0,1,25.7351545,1,0.9172,1.0,0.88,4.96,4,42,23,31,119,2.6709151832721383
33aa1c2661dc0aec0d31db0a06872a3a,60,5.182,75.0,0,84.9731343,1,0.8894,1.08,1.0,4.84,5,42,16,0,136,2.686798016555677
1524a4267df014cc81c7b5f4b3e9bcdb,23,0.355,68.0,0,81.5037541,1,0.8842,1.23,0.96,4.8,5,42,17,0,137,1.9073864639732603
a4d724d2281da849fe8f4fd3a5a07b31,1,,3.0,1,132.183800416667,2,0.805,3.06,0.96,4.84,4,42,20,13,116,3.5605005382547383
f9f3ddceddfaeb8dfdb0f533890c93fa,12,,16.0,1,41.939366,1,0.8257,1.71,1.0,4.84,4,42,21,3,117,1.8731744778545478
57c8d0a346f10c0c4fc90739910bea4f,136,2.7,317.0,0,304.19030286666697,1,0.8545,1.44,1.0,4.92,5,42,16,0,136,3.399813318395369
c622c9215cfc47e479ae9b271bae4f86,6,,24.0,0,60.3328528666667,1,0.8516,1.74,0.96,4.92,5,42,17,0,137,1.8032701986217845
d1d613a5051cbffec60ee4dd1f8c941a,46,2.0180000000000002,88.0,1,80.5842740333333,1,0.8639,1.03,0.96,4.76,5,42,18,44,138,2.4264142384861858
20fae8f33108c2f869965bb2788bff4b,2,,2.0,1,41.533022283333295,3,0.8733,2.14,0.88,4.84,4,42,22,42,118,1.0734835083660772
8959df04c168ee235b1034b66601c402,12,,14.0,0,105.981657916667,2,0.8788,2.31,0.7777777777777779,5.0,5,42,0,0,120,2.2967944126534383
d2aa9f6e464780cb093ea56b9fa7c7d8,8,0.249,19.0,0,49.4017997166667,1,0.833,1.36,0.88,4.96,5,42,2,0,122,2.602939094353224
23e629611a6be459d3b9ce60041e895f,97,11.926000000000002,140.0,0,168.14407490000005,1,0.8809999999999999,1.3,0.96,4.92,5,42,1,0,121,1.8069140908841883
836543250d95b525017f83f2666ef59e,18,3.475,33.0,0,68.3851536833333,1,0.8991,1.18,0.96,4.84,5,42,14,0,134,2.4663453934927264
3a73bdd57c3fc56208f4c9a11e8bffd9,3,,9.0,0,44.1428616166667,3,0.7872,2.05,0.92,4.94,5,42,20,0,140,2.321711905410031
93669d3739aa34498a807d7f707cff4b,8,,11.0,1,39.2379010666667,3,0.8264,2.14,1.0,4.88,5,42,19,3,139,2.51699384029474
66bf0f135519fbbcb3e7e1196b79a75a,31,3.052,72.0,1,103.71909565,1,0.8543,1.28,0.92,4.96,4,42,22,56,118,2.3328429091007408
7864a2f55e17b62242f43e3850850db6,4,,14.0,0,60.5183351333333,1,0.8738,1.56,0.92,4.96,5,42,13,0,133,0.29802964119532793
52e368c69ddfa7475c3c0eb2a8c71795,20,,43.0,0,37.72576046666671,1,0.8884,0.78,0.92,4.96,5,42,14,0,134,1.316796174376281
3d65882d6b945186d336df870ca5f5d7,5,3.403,8.0,1,72.3887629,4,,2.19,,,5,42,17,42,137,3.1017574372907295
a63e3b0bb9683992570873c05152051f,20,,55.0,1,147.8705891,1,0.8692,1.4,1.0,4.72,4,42,21,41,117,7.547408086420805
e0744f49b54935f36777eb9f236c5397,17,3.7,19.0,1,45.0722747833333,1,0.8652,1.43,0.96,4.76,4,42,22,3,118,2.7313482030927525
b2d0bdb2e56b544a4b4e76253399f7cd,10,1.2,9.0,1,75.4555190333333,1,0.8615,2.0,0.96,4.57,4,42,23,48,119,3.783604897630586
469d5a035184378266605ae3073eb070,33,3.405,46.0,0,125.19759155,1,0.878,1.78,0.96,4.96,5,42,18,0,138,2.2995267397269736
e71d0d48f136b74191124a150187594b,1,,1.0,0,51.8347303833333,3,0.8679,2.14,1.0,4.88,5,42,15,0,135,3.149518173228875
12652f379ff45fc3b00977d36bd6e0a8,16,,41.0,0,45.546898183333305,1,0.8758,1.27,0.96,4.84,5,42,19,0,139,1.371285868553994
275fc9130bbe98fcdba8e91ce7865342,21,2.313,45.0,1,80.69780243333331,1,0.877,1.81,1.0,4.8,4,42,23,11,119,1.59599007466106
28020f7a93c08577a88a553b11bd2b83,20,2.8489999999999998,21.0,0,49.2374923666667,1,0.8661,1.33,0.96,4.68,5,42,19,0,139,2.0609687830736374
fae82d087c5e11ab994176fe71b740ef,1,,1.0,0,39.5690305,1,0.8919,1.07,0.92,4.76,5,42,16,0,136,3.768828304668494
47cba3339b367fd4409bff88123ffcec,15,,33.0,1,41.2230605666667,3,0.9055,2.3,0.944444444444444,4.93,5,42,14,39,134,1.8260304685795712
164a5a1deded7cd3b0d2059c629c6a07,44,4.3100000000000005,51.0,0,139.883165183333,3,0.8621,1.88,0.95,5.0,5,42,18,0,138,2.7403062060645045
ae4dee72e69847a3ef5a0382afbe583d,40,,56.0,1,106.8330932,2,0.836,1.82,0.68,4.84,4,42,20,5,116,0.7161725295915999
eb774df69e09cb5c856da87bab50ad17,15,0.8679999999999999,26.0,0,127.9941259,3,0.872,1.75,0.88,5.0,5,42,16,0,136,1.2051720856493389
